text,label
"The make -or-break of a love story for me is whether or not I like the characters and also if they click with each other. Matt is pretty unlikeable: aloof, braggart, seemingly lazy, and a misogynist. He's been hurt badly by his dysfunctional mom and this makes him a little easier to take. I guess I liked the details of his dysfunction--he was believable. He overcompensates by bragging that he'l nail Amy. He acts so cool around Amy that he strikes out twice. When they do talk he can't show her who he really is. She empathizes and then stonewalls him at just the right moments. She seems so mature and strong that the traits of hers that come out later didn't seem to fit. (For me.) I found her to be incredibly sexy and pretty, . . . girl next door pretty, I call it. So I was going to like this movie unless it really screwed up.<br /><br />Funny things happen with the coach, but Matt's relationship with the other coach was inspiring. The football scenes at the end were perplexing. Matt doesn't carry the ball but seems to be a blocking back. Folks, he isn't the right size! He's fifty pounds too light for that position. But I thought his acting was skilled. I measure that by the way I wanted to wring his neck a couple of times during his scenes with Meredith Monroe. The film was all right. Meredith M was better than all right.",neutral
"We toss around the term ""superstar"" way too lightly these days, but here's one guy that truly deserves it.<br /><br />I was glued to the set this entire show. The song selection was perfect -- it only contained the songs I actually wanted to hear and cut in with documentary footage during the weaker new songs. I loved that the band was just a five guys on stage in a very minimalist environment. (With songs of this strength, you don't need a circus to be entertained).<br /><br />The shots of the crowd were amazing, too. How many performers can affect the original Beatles fans (now in their 50's and beyond), get young kids to jump up at the opening lines of ""Can't Buy Me Love"" and impact everyone in between? <br /><br />While watching, I also realized that in the wake of John Lennon's tragic death, Paul McCartney instantly became an afterthought. Paul not only lost John and George (no matter what their final relations were, it must be hard to lose someone with whom you changed the world), but he also lost his wife Linda and never really seemed to garner the acknowledgment Lennon's murder received. I agree that Lennon's murder was horrible, but only now did I realize that Paul was sort of forgotten in the aftermath. I was very happy that he's found love again in Heather.<br /><br />As for those complaining about the audio/video quality, I had no complaints whatsoever; both were crystal clear on my set. I think these same people will complain about the quality of DVD when the next format comes out; they'll never be satisfied.<br /><br />My only regret was not buying a ticket to this show when I had the chance. Thanks to this video I was able to enjoy it.<br /><br />When people remember John Lennon, they will first remember his murder and then his music. I now have a new appreciation for Paul McCartney, because, if nothing else, he will be remembered for his music first. And let's hope another lunatic won't change this, because the McCartney catalog is pretty good.",biased
"Well, I have to disagree with Leonard Maltin on this animated short. He loves it and claimed it was hilarious. I enjoyed it but didn't see any humor. He doesn't even like hockey or know anything about it, and still loved the story. Living right across the border from Canada, I have watched hockey for 50 years both there and in Buffalo....but I didn't think much of this cartoon. Oh, it was interesting and I know what would happen if you wore a Toronto jersey up in the Quebec area - disaster! That especially holds true in the glory years of Les Canadians. However, that doesn't make the story funny. <br /><br />Back in the 1950s, everyone in the Quebec provinces idolized the Montreal Canadians and their star player, Maurice Richard, and everyone wanted to be like him. When his mother orders a new sweater, it has the Toronto Maple Leafs emblem on it, so the kid doesn't want to be caught dead wearing it.. When he finally does and heads to the local rink, he gets ostracized from the rest of his hockey buddies. What's so funny about that? I could see the same thing happening to a kid in Boston who is Red Sox die-hard and his mom gets him Yankees shirt! Horrors! You couldn't wear it, and vice-versa.<br /><br />Maybe to someone who doesn't follow sports at all, like Maltin, this situation seems odd and humorous to him...but it's a fact of life or any bit-time sports fan and his favorite team. It was an interesting story, and totally believable, but nothing that made me laugh.<br /><br />The art was fun to look at throughout, almost like looking at a long series of crayon paintings done by a talented school kid. The French Canadian accent was good, too. This movie was part of the DVD ""Leonard Maltin's Animation Favorites From The National Film Board Of Canada.",neutral
"I saw mommy...well, she wasn't exactly kissing Santa Clause; he has his hand on her thigh and wicked thoughts in mind.<br /><br />This was enough to emotionally scar a young boy who wanted to believe. He grew up to be a bitter man who was upset at the quality of the toys being made, and the lack of Christmas spirit.<br /><br />Expecting a real slasher flick, I was very disappointed that less than a handful of people dies, and there was no nudity at all. What a bummer.<br /><br />I wanted to like this flick, but it was just too slow and really didn't have a good script. I didn't expect great acting, but I sure wanted some action. There just wasn't any.",biased
"Why do I give this 1974 porn movie 7 points? Because I watched it. And I found it hilarious! Aliens, their weird spaceship, their weird helmets... my God, was that a sight. And all what these desperate alien women need is semen from the earth.<br /><br />And where do they look for it? In upper Bavaria, Germany. And that is where the main fun comes from: In Europe (and more so in German-speaking countries), Bavaria is seen as a traditional and backward region. And then the actors are so helpless with the alien women. Well, there have been films about people being unable to deal with women like the ""American Pie"" series.<br /><br />But what this film achieved is a true, funny weirdness. You constantly wonder how they came up with these crackpot ideas. But it was 1974, and looking back 35 years fills one with a kind of nostalgia. You've never seen a film like that.<br /><br />And if you don't mind seeing the casual pubic hairs and breasts, watch it once. It is a comedy essentially, not a porn flick.",biased
"Don't get me wrong, I love the TV series of League Of Gentlemen. It was funny, twisted and completely inspired. I was looking forward to the movie, the premise was interesting and I looked forward to see what they had done with the characters and where the bizarre storyline would take them.<br /><br />It was a total disappointment, for starters the three weakest characters in the series were the leads and it only contained bit parts for the other characters (why not pick mickey & Pauline, papa Lazaro or tubs and Edward for the main parts!?). It was unfunny throughout, half baked gags and poor slapstick humour.<br /><br />The real clincher was the plain ridiculous period drama / comedy (and i will use the word comedy loosely). It distracted from the main storyline and felt awkward, not to mention painfully unfunny. The direction of the movie is appalling, and often feels that the lines were delivered by the characters within one take. Very rushed.<br /><br />Then - the three headed Plasticine-esquire monster. What the hell was all that about? plain ridiculous, it felt like the League of gentlemen tagged it on at the end.<br /><br />All in all I found myself looking at my watch and sighing with disappointment throughout my experience of the film. What was once an amazing Television series has been tainted by a terribly unfunny film. <br /><br />If i could give it 0 out of 10 i would. Do not waste your money seeing this.",neutral
"For once a story of hope highlighted over the tragic reality our youth face. Favela Rising draws one into a scary, unsafe and unfair world and shows through beautiful color and moving music how one man and his dedicated friends choose not to accept that world and change it through action and art. An entertaining, interesting, emotional, aesthetically beautiful film. I showed this film to numerous high school students as well who all live in neighborhoods with poverty and and gun violence and they were enamored with Anderson, the protagonist. I recommend this film to all ages over 13 (due to subtitles and some images of death) from all backgrounds.",neutral
"Please note that I haven't seen the film since I discovered it in 2007, and my town is smaller and doesn't carry it. However, I really want to say something about it. I'm actually doing research for university on the title character Richard Maurice Bucke and would like to point out that the person they based the main character on was in reality completely different!!! Hollywood's ideas of people and artistic license granted, the real Dr. Bucke totally endorsed hysterectomies to cure insanity in women, and would never have practiced anything as liberal as represented in the film. I think it's laughable to see various film critics who write for legitimate newspapers who say this film has some historical basis! The only actual fact I can see is the friendship between Dr. Bucke and Walt Whitman. Please don't waste your time on a film with such a disregard to the horror that real women experienced at the hands of this doctor who has now been glorified by the film industry.",biased
"Without Peter Ustinov and Maggie Smith, this could easily have been a turkey. But they are brilliant. Ustinov is at his best, and for fans of Maggie, it is great to see her in her early days, matching Ustinov every step of the way for with and timing. For Englishmen in their fifties (and I am in that bracket), it is always entertaining to see glimpses of and hear sounds of the Swinging Sixties, and although this film spends a lot of time in offices, it has plenty of Sixties nostalgia, including red buses, Carnaby Street, a song by Lulu and a delicious shot up the micro-skirt of a waitress, the like of which England has never seen since in public places. As an I.T. engineer, I know that the computer hacking tricks are laughable, but they are not meant to be taken seriously. Nor are the wonderful stereotypes of Italians, French and Germans.",biased
"Mobile Suit Gundam Wing is the Fourth series in the continuing Gundam chronicles. Unlike the previous entries which focused on massive wars, this one is a little different; instead of having an army-vs.-army situation, this one is led by five teenage boys (due to their ability to blend in more readily than normal adults) and their machines called ""Gundams"" because of the metal alloy used in their construction. Which leads to problems, since gundams are supposed to be destroyed, replaced by ""Mobile Suits"", which are piloted less-destructive weapon platforms and ""Dolls"" which are ran on A.I. and are used as grunt infantry.<br /><br />The whole point of the series is a metaphysical question that gives Gundam Wing an edge over a greater portion of the Anime that makes it's way here. Especially since most anime is adapted from popular magazines, such as Naruto, DragonBall, One Piece, DragonBall Z and InuYasha which are all from Shonen Jump, which is now available in America.<br /><br />Mobile Suit Gundam Wing sets itself apart from most anime in the fact that instead of over-the-top battles between mortals who more resemble gods, Gundam is very humanistic and seems to revel in the fact that it is dramatic instead of melodramatic and events seem to unfold across the series gracefully. Normally in anime there are more than few series that think that the best way to go about having a ""small"" battle is to have it take a half-hour - something that would never happen in real life. Gundam tops this by making sure that everyone knows that characters will die, machines will be destroyed and rebuilt, battles will be lost and won, and it never seems as though it makes the actions themselves satirical.<br /><br />But the magic of Gundam Wing is in the details, and what this series has that more anime would be grateful for having. Emotion. Instead of mythic prophecies, magic, or overblown martial arts, Gundam Wing is hard-line science fiction from a country that hates hard-line science fiction. (NOTE: The author would like to state that Neon Genesis Evangelion is not hard-line-plausible-in-real-life science fiction due to the religious subject matter that is the core of its series) they love Star Wars, but hate A.I. (the movie). Henceforth why Gundam Wing was and Gundam SeeD is now in production for both Japanese and U.S. releases at the same time with two voice teams. American audiences only have to wait two or three weeks after the end of the Japanese season to catch the dubbed or subtitled versions or even the edited SeeD episodes that air on Cartoon Network.<br /><br />The emotion is that these two sides that are fighting a war are technically backwards. The heroes are those who defend the rights of the more wealthy and aristocratic citizens of Earth from the band of terrorists bent on victory at any and all costs that make up the protagonists of Mobile Suit Gundam Wing. This is not war, this is ""total war"". Every person, every building, every street is a target for attack, both on Earth and off.<br /><br />My only complaint, and the reason it didn't get the score of ten, is that at about three-fourths of the way through, it just kind of goes dead for a few episodes, and no one really seems to change. Kind of like a present-time flashback, which is fine due to what it reveals about the characters, but at the same time it drags down what should be the brewing between Project: Meteor and OZ. But the final two episodes and the overplayed-on-Cartoon-Network (back in 2001-2003) Mobile Suit Gundam Wing: Endless Waltz movie more than make up for the slack.",biased
"This is a Very Very Boring and uninteresting action film, and without Chuck Norris it would have been unbearable!, plus the low budget shows big time!. Some of the fights were good, but the story is laughable, and there no menacing villains at all.The dialog was laughable I had some trouble finishing this film, but Chuck Norris, made it somewhat bearable. I really have nothing more to say, since i was only paying half attention,because it was so incredibly boring however it did pick up a tiny bit towards the end. The Direction is terrible. Don Hulette, does a terrible job here, with lousy photography, an awful pace, and overall the film looked dull!. There is no gore. The Acting was terrible. Chuck Norris is very good here, he kicks that ass, and he made the film almost bearable(Chuck rules!). George Murdock, is terrible as the main villain, and very unconvincing. Terry O'Connor, is decent here, and had okay chemistry with Chuck. Michael Augenstein, is decent as Chuck's brother. Overall It's quite simple AVOID! * Out of 5 (Chuck saves it from the BOMB rating).",neutral
"Thank you The FilmZone for showing this sleazy soft core sex flick at 1 a.m. I truly enjoyed it. To be honest, I expected a lot more from a sexy cast with McKayla, Dru Berrymore, and of course, the talented Chloe Nicholle (as Rebecca Carter).<br /><br />The production values are truly bad mainly because of the low budget but a little more effort wouldn't harm. For example, the cinematography makes it look like a hard core porno movie. There's absolutely no effort in lightning. But let's ignore that fact because let's be honest, we watched ""Pleasures of Sin"" because of the high amounts of sex.<br /><br />The sex factor is pretty good and offers steamy, explicit scenes. Chole Nicholle delivers the best performance of the female cast.<br /><br />So my advice is , watch this movie if you are in the mood for good explicit sex or just watch it if you are a fan of Mrs. Nicholle.<br /><br />Recommended only for the sex scenes; don't expect anything else.",neutral
"All films made before 1912 really need to be viewed with a sense of time and place.<br /><br />In 1894, the Lumiere-family men [father: Antoine (1840-1911), sons: Auguste and Louis] owned and managed a factory that manufactured photographic plates and paper. Not a small enterprise; the factory had more than 200 employees who received pension and social security benefits - innovative for that time. It was located at Montplaisir in the suburbs of Lyon, France. What caused Louis Lumiere to become interested in building a Cinematagraph, in 1894, remains open for speculation. My suggestion is that the appearance of the Edison organization's Kinetoscope (peep-show machine), in Paris during the fall of 1894, provided the catalyst.<br /><br />W.K.L. Dickson, of Edison's staff, invented a motion-picture camera about the size of an upright piano that was patented in February 1893. It was electrically operated (using power from from heavy storage batteries. This massive machine pumped celluloid film strip (newly developed by the Eastman company) past a lens at about 40 frames-per-second (fps). It was ensconced, as an almost immovable object, in the ""Black Maria"" (essentially the first movie studio.) The Kinetescope machines showed staged presentations (less than one-minute long)that were filmed in this studio.<br /><br />During 1894, Louis Lumiere applied himself to the task of inventing a moving-picture camera. He had determined that, even at 16 fps on celluloid film, the persistence-of-vision of the human eye/brain would allow for normal motion to be perceived. His camera, dubbed the Cinematograph, was about the size of a large shoe box and was provided with a detachable film magazine that provided storage for enough film to make a shoot last about one minute when it was had cranked past the lens at 16 fps.<br /><br />The size and light weight, of the camera (it could be converted into a printer or a projector by the addition of a light source) made it portable enough that it could be taken to any location to record an event (provided there was enough sunlight available.) In the spring of 1895, Louis filmed: trick-riding by some cavalry men; a house on fire with firemen arriving and dousing the engulfed building with water; and a number of other scenes in and around Lyon. Using a Molteni bulb, he turned the camera into a projector and presented his films to scientists assembled in the reception room of the Revue Generales des Science. The images were projected on a screen five-meters distant from the lens. The screen was stretched in a doorway between two rooms. At a meeting of professional photographers, that same year, Louis photographed the arriving delegates and the same evening showed them motion pictures of their arrival.<br /><br />With accolades from both the scientific and photographic communities, Louis decided to have a public exhibition of his invention by the end of the year. Since each of his films would be about one-minute long, he would need at least a dozen films to make a good presentation. For one of these films he set up his camera at the entrance to his factory, photographing the egress of employees at quitting-time.<br /><br />The public venue chosen by Antoine - who offered himself as the ""fairground barker"" for the Cinematograph - was the Salon Indien of the Grand Cafe on the boulevard des Capucines in Paris. It was a wintry Saturday night on 28 December, 1895. As the first audience sat, they were presented with a projected view of the exterior of the Lumiere factory (with closed gates.) Some were chagrined that they were just going to see a routine slide show of Lumiere photographs. But then the crank on the camera/projector was turned and movement began. Louis had an innate sense for motion picture taking. This film has a beginning, a middle and an end. In the beginning, the doors are opened and people begin to leave their workplace; during the middle, the people stream out - with many trying to ignore the camera, and the cameraman, as they seem to be happy to leave a day of labor behind them. At the end, the gates to the factory are being closed.<br /><br />And this was the first film projected for the entertainment of the general public.",biased
"This is actually great fun. I really enjoyed it, even though it wasn't that original at all, Robert De Niro and Eddie Murphy were great together!. All the characters are cool, and the story is pretty good, plus Robert De Niro and Eddie Murphy are simply amazing in this!. Rene Russo is excellent in her role, and there are plenty of laughs to be had throughout (especially when Deniro spoofs Clint Eastwood and Danny Glover's lines), plus the finale is just great. Yes it's just another run of the mil ""Buddy Buddy"" cop film, but it works due to the fantastic chemistry between De Niro and Murphy!, plus it had some great car chase scenes as well!. It's nothing that great really, however I found it to be great fun, and a perfect way to pass the time!,however the main villain was very weak and wasn't very good at all. This is far from being the best ""Buddy ""Buddy"" cop film, however it's still a very entertaining one, and I thought it was pretty well made and written as well!, plus the ending was quite funny!. This is actually great fun, I really enjoyed it, even though it wasn't that original at all, Robrt De Niro and Eddie Murphy were great together, I highly recommend this one!. The Direction is very good!. Tom Dey does a very good job here with great camera work, cool angles and keeping the film at a fast pace. The acting is a lot of fun!. Robert Deniro is amazing as always and is amazing here, he is hilarious, very likable, had fantastic chemistry with Eddie Murhpy did his usual awesome stuff, pulled some really funny faces, seemed to be enjoying himself,had some funny lines, and had a really cool character! (De Niro Rules!!!!!!!). Eddie Murphy is also amazing here, he is hilarious, like De Niro did his usual funny stuff, obviously loved being in front of the camera, and while he can do this stuff in his sleep he was still a lot of fun to watch! (Murphy Rules!!!!). Rene Russo is fantastic here!, she had a cool character, and while she didn't have much to do, she added a lot of screen presence, and made her character interesting always, she was just great! (Russo Rules!!!!). William Shatner is funny here surprisingly and didn't overdo it, and brought some good laughs into the film. The main villain is OK, but kind of weak and rather bland, still he did what he had to do adequately. Rest of the cast do fine. Overall I highly recommend this one!. ***1/2 out of 5",neutral
"Sunday would not be Sunday without an action movie, and when you want intense combat, you turn to Tom Berenger (Platoon).<br /><br />Here he plays a sniper in the jungle going after rebels and drug lords. Life's a bitch, so he gets a green office type (Billy Zane) to help on the mission.<br /><br />The film is in the hands of Luis Llosa, who stunk up Anaconda. he doesn't do much better here, but Berenger makes the movie worthwhile.<br /><br />Sure, it may be a little long - who wants to see a lot of walking through the jungle, but is is good, tense action when the time is right.",biased
"I first saw Ice Age in the Subiaco Cinemas when it came out, back in '02. I was only 13 at the time, but even then I liked it. It had some sort of warmth.<br /><br />We've had it on video for a number of years now and no matter how many times you watch it, it never gets boring. This is because of the one element which makes it different from all of the other 3D animations made at the time - The characters have no particular 'home' which they leave. They are nomads, and that's really refreshing and uplifting to watch.<br /><br />Also, each individual character on the surface, appear to be just putting up with each other, but they're really all good friends. As well, all of the characters have their own charms (even the bad guys). Sid the sloth is charming in his annoying, over-affectionate and naive sort of way. Manny is adorable in his depressed, reclusive character, and so on and so forth.<br /><br />Another great point about the movie is the beauty of the animation. All the environments and characters were modeled originally by clay, giving the film an artistic edge.<br /><br />Another aspect that adds to the feel of the movie, is that gender means very little. There are hardly any female characters, but you don't really realize that until after you watch it a few times and even then it has little effect on the way you view the film. Due to this, there's also no mention of a nuclear family which would really be pathetic in a setting like the ice age.<br /><br />All in all, Ice Age is a great movie and is proof on how much effort was put into 3d animations before Shrek 2 and The Incredibles came out.",biased
"If you enjoy seeing what must have started as a 2 hour movie in unconnected bursts of unwatchability, you'll love this film. Otherwise, you'll just wonder how they could have made such a film from something so simple to translate to the big screen as Inspector Gadget.<br /><br />In the previews for the film, many scenes were shown which were not in the film, and within the film, some scenes just don't make sense. While the movie is slightly less than 1 hour and a half, I can only think of one truly memorable moment, and that is just before or during the credits!<br /><br />",biased
"James Gandolfini is a good actor so what ever did he take a role in this piece of unfunny rubbish. Affleck is just a lightweight who just can't cut it, the rest of the cast are truly unforgettable. I saw this in the USA in an empty theatre, I soon knew why the place was empty after about 10 minutes. I walked out before the end it was so bad, so imagine my surprise when back in England I saw the movie had a glowing report from that yoyo ""Paul Ross"" in one of the down market Sundays. I always rely on Ross to save me money on cinema tickets, if he says the movie is good, I get straight on this very website to check it out. This movie should have gone straight to £1.99 DVD in a supermarket near you.",neutral
"Apparently re-cut episodes from the Gangbusters TV show on the big screen. While this was frequently done in the 50's and 60's because people didn't have a TV or a color TV and producers wanted an increased return on their investment (big screen ticket sales or if it went to the small screen resale of a series that isn't in syndication), the results were usually less then the sum of their parts. The only time I've ever seen it work were where multi-part stories were put together (Ala Rocky Jones or Man From Uncle) or in the case of horror anthology (The Veil and 13 Demon Street). Here the effect is to have stories of American criminals in the 20's and 30's (Dillinger, Pretty Boy Floyd, Bonnie and Clyde, etc)inter-cut with each other as a narrator talks about how the FBI hunted them down. Its a weird concoction that doesn't quite work because its clear that there are things here that don't belong together. More than once I looked at the TV oddly because things didn't seem right. In fairness I won't describe the cheapness of the production since this was what early TV (and the series) was like. Its not bad, but its not very good either. To be perfectly honest the episodes of the series that I've seen work better a single episodes where we're not expecting as much. Given the choice I'd rent dvds of the show instead of this movie.",biased
"I watched DVD 1 only. The program proper may have 10 minutes of good information; otherwise it's snotty putdowns of religious people. It's as if director Brian Flemming only recently discovered both atheism and sarcasm, and feels with these tools he can easily bludgeon his opposition.<br /><br />Also, Flemming wanders extensively into his own personal issues, and they take over the movie. It never gets back on topic.<br /><br />Religious people are prone to discount skeptics when their objections to religion are obviously rooted in abusive upbringings. Arguments from such victimized people seem irrational, and therefore unconvincing.<br /><br />Anti-religious people will want more data. We don't need to be told that religious people are nutty, any more than American Jews need to be told how annoying Christmas music gets by mid-December.<br /><br />In the best scene, the Superintendent of Fleming's childhood Christian school rather insightfully confronts the director on his motivations. That seems like the most honest part of the movie, and it was too short.<br /><br />If Fleming were a bit more self-aware, he might have a good story in him about his own (past & current) relationship to Christianity, and the abusive institutions that indoctrinated him in his youth.<br /><br />And perhaps he could lend his ""Christ never walked the earth"" material to a more serious documentarian. I'm not studying the writings of Saul/Paul to find out how air-tight this all is, but a quick browse of Wikipedia suggests most of these arguments are discredited.<br /><br />The bonus interviews are pretty good, tho they don't bolster Fleming's thesis much. Sam Harris is a good spokesperson for the anti-religious POV, and he doesn't go light on those other, non-Christian religions. Harris also has some good (and easily Google'd) interviews on Salon.com , Amazon.com , and Samharris.org .",neutral
"This woman is a terrible comedian. She can't crack a joke. She has no real character. This is another example of typical American rubbish, that people laugh at, because they have no idea how to react, so they say to themselves, ""well, it's a comedy show,"" so I'll laugh, I guess.<br /><br />I cannot stand this miserable woman, and her pi$$ poor excuse for comedy. She does not deserve anything but booing.<br /><br />Why can't America dump this kind of turdish delight, and go for something that actually contains humour.<br /><br />She is not funny. Not at all. Why oh why does even ONE person like this idiot?",biased
Hello. This movie is.......well.......okay. Just kidding! ITS AWESOME! It's NOT a Block Buster smash hit. It's not meant to be. But its a big hit in my world. And my sisters. We are rockin' Rollers. GO RAMONES!!!! This is a great movie.............. For ME!,biased
"me, my boyfriend, and our friend watched this ""movie"" if thats what u wanna call it, and we agree with the last person, but we were stupid and bought the damn thing, we thought it really was about diablo so we bought it.<br /><br />we hate it Really SUXZ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! so beware: DO NOT BUY THIS THING THEY CALL A MOVIE!!!!!!!!!!!!!!!!!!!!!!!<br /><br />we would return it, but don't no if anybody would want this stupid movie.<br /><br />oh and another thing, the shouldn't call it ""The Legend of Diablo"" they should of called it ""Legend of Azar"".<br /><br />and this movie is rated R????? this should not of even been not rated.<br /><br />we think that diablo would be crying his eyes out laughing at this stupid movie.<br /><br />this is a movie that would have been done by a Church.<br /><br />theses ""actors"" are never gonna become nothing because this movie.",biased
"I actually first watched One Dark Night in the theater & wrote a review of the film for my high school newspaper. I loved it then & I still love it. The storyline revolves around two people. First of all one woman learns that her father has telekenisis after his death. She then has feelings herself about the strange powers of her father even in his death. The mauseleum he's buried in plays host to the other main person, a high school girl doing anything to get in with a group of girls that just want to torment her & dare her to stay in the mauseleum all night to join their group. They go back in the night to scare her & find scares for themselves. The cast is led by Meg Tilly with supporting roles by Adam West and one of my personal favorites Elizabeth Daily aka E.G. Daily. Check this one out if you love 80's movies & cheesy horror movies, you won't be disatisfied.",neutral
"Watching this movie was a waste of time. I was tempted to leave in the middle of the movie, but I resisted. I don't know what Ridley Scott intended, but I learned that in the army, women get as stupid as men. They learn to spit, to insult and to fight in combat, and that's also a waste of time (in my opinion). And, anyway, what the hell was that final scene in Lybia? Are they still fighting Gadafi or is it that it's easy for everyone to believe islamic people are always a danger?",biased
"The Dinner Party could quite possibly be in my opinion the greatest adult cinema production of all time. It is produced in such an exquisite manner and the actors portray their roles excellently. The kitchen scene starring Yvonne and Juli Ashton is magnificent. The use of the butter and milk really makes the scene. Additionally, the doctor's office scene is well done. The campfire scene is filled with enjoyable action, though the choice of actors in this scene is questionable. Asia Carrera's performance in the junkyard scene is incredible, but who would expect anything less from her. The closing scene is somewhat over used in adult films, but is classic none the less. I would highly recommend this film to all fans of adult films and those casual viewers. Run out to your video store and pick it up today.",biased
"The premise of Bottom crossed with Fawlty Towers sounds great! However, Ade Edmonson & Rik Mayall have managed to create a film that raises barely a titter. Ten years ago, Rik Mayall's mad stare and Ade's idiocy were funny, now they are just annoying.<br /><br />The film had promise - though the most horrendous hotel in Britain is not a new idea - but failed to deliver. The saving graces were competent performances from Simon (Spaced, Big Train) Pegg and Helene Mathieu, and the film is only 90 minutes long. Sorry, guys, but you really have hit the Bottom",biased
"Can anybody do good CGI films besides Pixar? I mean really, animation looked antiquated by 2006 standards and even by 1995 Toy Story standards. Or maybe they spent all their budget on Hugh Jackman. Whatever their reasoning, the story truly did suck.<br /><br />Somehow, Hugh Jackman is a rat - a rat that is flushed down a toilet. Yeah I know, seems stereotypical. But then the sewer mimicked the ways of London - to an extent. Throw in a promise of jewels (????) and an evil(??) frog and you get a pathetic attempt at entertainment.<br /><br />I would like to say something entertained me. Maybe the hookup in the movie? Or maybe the happily-ever-after rat relationship. But nothing did. It had the talent, but it blew up. D-",neutral
"I must have seen this a dozen times over the years. I was about fifteen when I first saw it in B & W on the local PBS station.<br /><br />I bought a DVD set for the children to see, and am making them watch it. They don't teach history in School, and this explains the most critical event of the 20th Century. It expands their critical thinking.<br /><br />Impartially, with the participants on all sides explaining in their own words what they did and why, it details what lead up to the war and the actual war.<br /><br />Buy it for your children, along with Alistair Cooke's America. Watch it with them, and make them understand. You'll be so glad you did.",neutral
"I have nothing but praise for this movie and cast, especially Ann Margaret. But more importantly I have praise for my in-laws who were (are) the adoptive parents of Warren and Frank in real life. I met most of the ""children"" at Warren's wedding in 1989. This is an amazing story and is even more incredible to me knowing the family and what everyone went through. It is also enjoyable for me to see how my in-laws were portrayed in the movie. It was pretty accurate. My wife even enjoys seeing some little details such as a toaster that she remembered from her childhood. Yes, it is a hard movie to watch, but so amazing and heartfelt.<br /><br />The beauty of this story for me is how many of the children passed through my in-laws lives and, as a result of marrying their daughter,and having Warren as a brother-in-law, how many I have met in mine. For the past 20 years this story has been a part of my life because of what my mother-in-law has shared with me. That and knowing Warren. For what it is worth, Warren lives in California with his family. He married his high school sweetheart, who he reconnected with at his 20 year high school reunion.<br /><br />There was a show in the 1980's called ""That's Incredible."" They had a reunion of the family who also got to meet the cast of the show.<br /><br />For anyone's interest, the DVD is available in Great Britain and Australia. It is a tough video to come by here in the United States and I have not been able to find a DVD here, yet.",neutral
"""The seventh sign"" borrows a lot from ""Rosemary's baby"" and ""the omen"" (it actually blends the two stories).Even its title recalls Bergman' s ""the seventh seal"" .<br /><br />Nevertheless,it begins well enough,with all the omens scattered on the whole earth,and in parallel ,a -seemingly- distinct plot with Moore's husband trying to save a poor boy (who killed his parents who were brother and sister)from death penalty.This time,both Christian and Jewish religions are called to the rescue (even the Wandering Jew is involved),which makes the lines sometimes unintentionally funny (Have you ever been to Sunday school? But they taught me that God was love!).The best scene IMHO ,is the short dialog between priest John Heard -who does not seem to take things seriously ,too bad he was not given a more important part because his laid-back acting is priceless-and the young Jew.<br /><br />Demi Moore probably registered the same desire as ex-husband Bruce Willis :saving the world.She does not save the movie for all that.",neutral
"No this is not an Ed Wood movie. ""Angora Love"" is Stan Laurel's and Oliver Hardy's last silent movie. The end of an era! In the '20's Laurel & Hardy left a real mark on the silent movie genre with movies that are still popular and being watched and aired regularly, this present day.<br /><br />It's a shame that this movie is however not among their best.<br /><br />The premise of the movie sounds good and is good. The boys team up with a goat this time, which of course leads them into trouble and for us some hilarious situations to watch. It however at the same time is extremely silly and just totally unbelievable to watch the boys doing comedy stuff with a goat. Most of the jokes in the movie still work good but the movie just however never gets truly hilarious or memorable. The comedy and story really feels lacking at times and is mostly too simple and predictable.<br /><br />Of course still good and fun enough to watch for the fans but still a slightly disappointing last silent Laurel & Hardy entry.<br /><br />7/10",neutral
"In the unlikely case that some aspiring directors are reading these comments, I'd like to offer some advice (free of charge!), from a viewer's perspective. If you want to make a serious exotic adventure film, do it. If you want to make a spoof of exotic adventure films, go ahead. DO NOT try to make both at the same time, it doesn't work. For example, having a goofy ""comic relief"" character killed and beheaded and following it up with a monkey shaking a tree and dropping a coconut on a cannibal's head just makes you look like you had NO IDEA what kind of movie you wanted to make. This one is boring, meandering, cheap, racist....you get the picture. A couple of smart moments and a few glimpses of nudity from Kathy Shower (way too prissy here) are hardly worth your trouble. There is a reason everyone has forgotten about this film's existence. (*1/2)",neutral
"I'm serious as well, I mean don't get me wrong, if you haven't got a bent for this type of Z grade, creaky creature feature {why would you be watching is my first thought?} then it's a rating of about 3 to 4 out of 10 tops, but to me it's a special kind of nonsense that takes me back to a nice time in my childhood. You know the kind, the memories that never leave you. Eagerly taking it all in with youthful wonderment as Doug McClure and Peter Cushing tunnel beneath the mantle to do battle with a host of creatures and sub-human species'. And guys,! now we are all grown up we can admire most seriously at the wonder of Caroline Munro and her heaving cleavage. No wonder my older brother was keen to take me to the cinema to see this one!.<br /><br />Yes the effects are bad, men in suits, strings pinging parrot monsters around and exploding rubber frog like thingies amuse us greatly. And yes, Cushing and a surprisingly pudgy McClure act as if they have truly been mesmerised by the evil Meyhas at the ""core"" of our film. But it matters not, zany and clunky and awash in glorious colour, At The Earth's Core is a throwback to a special pre-ILM time when kids like me queued around the block to see such joyous nonsense. 8/10",biased
